"scientific_name","full_name","species_group","mobility","flag","comment","quantity","use_method_cov","run_initiated","run_completed","run_time","models","num_presence","num_absence","run_name","observation_methods","method_predict_to","mean_TSS_ensemble","mean_TSS_all_submodels","metric_select_and_weight","metric_binary","short_name","output_repo","kept_algos","n_kept_algos"
"Salmo.salar","Salmo salar","fish","mobile","yellow","Underestimates in Kattegat and Skagerrak.",234,TRUE,1,1,1.48759978082445,"RFd, XGBOOST, GAM",234,65648,"run3_fish","Benthic_trawl,Fyke_net,Gillnet,Pelagic_trawl","Pelagic_trawl",0.844624135081266,0.647733333333333,"TSS","TSS","Salmo.salar","fish","RFd,XGBOOST,GAM",3
"Salmo.trutta","Salmo trutta","fish","mobile","yellow","Likely underestimates overall, but main geographical distribution is reasonable.",605,TRUE,1,1,1.76974623911911,"RFd, XGBOOST, GAM",601,65281,"run3_fish","Benthic_trawl,Fyke_net,Gillnet,Pelagic_trawl","Gillnet",0.650143995098039,0.4472,"TSS","TSS","Salmo.trutta","fish","RFd,XGBOOST,GAM",3
"Sander.lucioperca","Sander lucioperca","fish","mobile","green","",4072,TRUE,1,1,1.729435668389,"RFd, XGBOOST, GAM",4055,61827,"run3_fish","Benthic_trawl,Fyke_net,Gillnet,Pelagic_trawl","Gillnet",0.851339033697098,0.795133333333333,"TSS","TSS","Sander.lucioperca","fish","RFd,XGBOOST,GAM",3
"Sardina.pilchardus","Sardina pilchardus","fish","mobile","yellow","Low number of positive cases (presences) in model training data.",150,TRUE,1,1,1.14133640938335,"RFd, XGBOOST, GAM",130,65752,"run3_fish","Benthic_trawl,Fyke_net,Gillnet,Pelagic_trawl","Pelagic_trawl",0.950463878326996,0.726533333333333,"TSS","TSS","Sardina.pilchardus","fish","RFd,GAM,XGBOOST",3
"Scardinius.erythrophthalmus","Scardinius erythrophthalmus","fish","mobile","green","",1327,TRUE,1,1,1.41287988497151,"RFd, XGBOOST, GAM",1326,64556,"run3_fish","Benthic_trawl,Fyke_net,Gillnet,Pelagic_trawl","Gillnet",0.91178357492441,0.852333333333333,"TSS","TSS","Scardinius.erythrophthalm","fish","RFd,XGBOOST,GAM",3
"Scomber.scombrus","Scomber scombrus","fish","mobile","green","",1813,TRUE,1,1,1.68351084391276,"RFd, XGBOOST, GAM",1606,64276,"run3_fish","Benthic_trawl,Fyke_net,Gillnet,Pelagic_trawl","Benthic_trawl",0.829287851194306,0.778333333333333,"TSS","TSS","Scomber.scombrus","fish","RFd,XGBOOST,GAM",3
"Scophthalmus.maximus","Scophthalmus maximus","fish","mobile","green","",5297,TRUE,1,1,2.2356200700336,"RFd, XGBOOST, GAM",5165,60717,"run3_fish","Benthic_trawl,Fyke_net,Gillnet,Pelagic_trawl","Benthic_trawl",0.832781219030815,0.783866666666667,"TSS","TSS","Scophthalmus.maximus","fish","RFd,XGBOOST,GAM",3
"Scophthalmus.rhombus","Scophthalmus rhombus","fish","mobile","green","",2234,TRUE,1,1,1.61529458363851,"RFd, XGBOOST, GAM",2202,63680,"run3_fish","Benthic_trawl,Fyke_net,Gillnet,Pelagic_trawl","Benthic_trawl",0.836344221105528,0.811933333333333,"TSS","TSS","Scophthalmus.rhombus","fish","RFd,XGBOOST,GAM",3
"Scyliorhinus.canicula","Scyliorhinus canicula","fish","mobile","yellow","Low number of positive cases (presences) in model training data.",105,TRUE,1,1,0.828553546667099,"RFd, XGBOOST, GAM",78,65804,"run3_fish","Benthic_trawl,Fyke_net,Gillnet,Pelagic_trawl","Benthic_trawl",0.951113137299597,0.6246,"TSS","TSS","Scyliorhinus.canicula","fish","RFd,GAM",2
"Solea.solea","Solea solea","fish","mobile","green","",3242,TRUE,1,1,1.7032181986173,"RFd, XGBOOST, GAM",3152,62730,"run3_fish","Benthic_trawl,Fyke_net,Gillnet,Pelagic_trawl","Benthic_trawl",0.763749402199904,0.720266666666667,"TSS","TSS","Solea.solea","fish","RFd,XGBOOST,GAM",3
"Spinachia.spinachia","Spinachia spinachia","fish","mobile","red","Underestimates in the Baltic.",500,FALSE,1,1,1.27392127864891,"RFd, XGBOOST, GAM",500,65382,"run3_fish",NA,NA,0.762398286937901,0.637933333333333,"TSS","TSS","Spinachia.spinachia","fish","RFd,XGBOOST,GAM",3
"Sprattus.sprattus","Sprattus sprattus","fish","mobile","green","",17615,TRUE,1,1,2.88833236634731,"RFd, XGBOOST, GAM",17426,48456,"run3_fish","Benthic_trawl,Fyke_net,Gillnet,Pelagic_trawl","Pelagic_trawl",0.757104094719072,0.673066666666667,"TSS","TSS","Sprattus.sprattus","fish","RFd,XGBOOST,GAM",3
"Squalus.acanthias","Squalus acanthias","fish","mobile","green","",460,TRUE,1,1,1.15837050471041,"RFd, XGBOOST, GAM",446,65436,"run3_fish","Benthic_trawl,Fyke_net,Gillnet,Pelagic_trawl","Benthic_trawl",0.967142966302438,0.885,"TSS","TSS","Squalus.acanthias","fish","RFd,XGBOOST,GAM",3
"Symphodus.melops","Symphodus melops","fish","mobile","green","",9244,TRUE,1,1,1.60587234556675,"RFd, XGBOOST, GAM",9244,56638,"run3_fish","Benthic_trawl,Fyke_net,Gillnet,Pelagic_trawl","Fyke_net",0.819348162695976,0.8096,"TSS","TSS","Symphodus.melops","fish","RFd,XGBOOST,GAM",3
"Syngnathus.acus","Syngnathus acus","fish","mobile","green","",425,TRUE,1,1,1.46532813111941,"RFd, XGBOOST, GAM",418,65464,"run3_fish","Benthic_trawl,Fyke_net,Gillnet,Pelagic_trawl","Fyke_net",0.688118514800711,0.570266666666667,"TSS","TSS","Syngnathus.acus","fish","RFd,XGBOOST,GAM",3
"Syngnathus.rostellatus","Syngnathus rostellatus","fish","mobile","yellow","Low number of positive cases (presences) in model training data.",120,TRUE,1,1,1.28628591391775,"RFd, XGBOOST, GAM",108,65774,"run3_fish","Benthic_trawl,Fyke_net,Gillnet,Pelagic_trawl","Benthic_trawl",0.784783525102795,0.558866666666667,"TSS","TSS","Syngnathus.rostellatus","fish","RFd,XGBOOST,GAM",3
"Syngnathus.typhle","Syngnathus typhle","fish","mobile","red","Underestimates in the Baltic, especially in coastal areas.",313,TRUE,1,1,1.48745783613788,"RFd, XGBOOST, GAM",308,65574,"run3_fish","Benthic_trawl,Fyke_net,Gillnet,Pelagic_trawl","Pelagic_trawl",0.678692951926506,0.413866666666667,"TSS","TSS","Syngnathus.typhle","fish","RFd,XGBOOST,GAM",3
"Taurulus.bubalis","Taurulus bubalis","fish","mobile","green","",2155,TRUE,1,1,1.74727178692818,"RFd, XGBOOST, GAM",2153,63729,"run3_fish","Benthic_trawl,Fyke_net,Gillnet,Pelagic_trawl","Fyke_net",0.70229764999747,0.643533333333333,"TSS","TSS","Taurulus.bubalis","fish","RFd,XGBOOST,GAM",3
"Tinca.tinca","Tinca tinca","fish","mobile","green","",330,TRUE,1,1,1.2757729594575,"RFd, XGBOOST, GAM",329,65553,"run3_fish","Benthic_trawl,Fyke_net,Gillnet,Pelagic_trawl","Gillnet",0.903814053894139,0.783266666666667,"TSS","TSS","Tinca.tinca","fish","RFd,XGBOOST,GAM",3
"Trachinus.draco","Trachinus draco","fish","mobile","green","",1795,TRUE,1,1,1.41843479447895,"RFd, XGBOOST, GAM",1679,64203,"run3_fish","Benthic_trawl,Fyke_net,Gillnet,Pelagic_trawl","Benthic_trawl",0.936521317506054,0.913133333333333,"TSS","TSS","Trachinus.draco","fish","RFd,XGBOOST,GAM",3
"Trachurus.trachurus","Trachurus trachurus","fish","mobile","green","",3345,TRUE,1,1,1.69288579139445,"RFd, XGBOOST, GAM",3091,62791,"run3_fish","Benthic_trawl,Fyke_net,Gillnet,Pelagic_trawl","Benthic_trawl",0.88575912619813,0.850733333333333,"TSS","TSS","Trachurus.trachurus","fish","RFd,XGBOOST,GAM",3
"Trisopterus.esmarkii","Trisopterus esmarkii","fish","mobile","green","",1605,TRUE,1,1,1.41594083249569,"RFd, XGBOOST, GAM",1377,64505,"run3_fish","Benthic_trawl,Fyke_net,Gillnet,Pelagic_trawl","Benthic_trawl",0.947264694068818,0.9164,"TSS","TSS","Trisopterus.esmarkii","fish","RFd,XGBOOST,GAM",3
"Trisopterus.minutus","Trisopterus minutus","fish","mobile","green","",909,TRUE,1,1,1.43198539502091,"RFd, XGBOOST, GAM",770,65112,"run3_fish","Benthic_trawl,Fyke_net,Gillnet,Pelagic_trawl","Benthic_trawl",0.908101773821325,0.857333333333333,"TSS","TSS","Trisopterus.minutus","fish","RFd,XGBOOST,GAM",3
"Vimba.vimba","Vimba vimba","fish","mobile","green","",1580,TRUE,1,1,1.43307566417588,"RFd, XGBOOST, GAM",1504,64378,"run3_fish","Benthic_trawl,Fyke_net,Gillnet,Pelagic_trawl","Gillnet",0.889344774950228,0.815666666666667,"TSS","TSS","Vimba.vimba","fish","RFd,XGBOOST,GAM",3
"Zoarces.viviparus","Zoarces viviparus","fish","mobile","green","",11847,TRUE,1,1,2.55823548747434,"RFd, XGBOOST, GAM",11831,54051,"run3_fish","Benthic_trawl,Fyke_net,Gillnet,Pelagic_trawl","Fyke_net",0.644306147136859,0.550533333333333,"TSS","TSS","Zoarces.viviparus","fish","RFd,XGBOOST,GAM",3
