"scientific_name","full_name","species_group","mobility","flag","comment","quantity","use_method_cov","run_initiated","run_completed","run_time","models","num_presence","num_absence","run_name","observation_methods","method_predict_to","mean_TSS_ensemble","mean_TSS_all_submodels","metric_select_and_weight","metric_binary","short_name","output_repo","kept_algos","n_kept_algos"
"Grania.efflorescens","Grania efflorescens","macrophytes","non-mobile","red","Swedish west coast missing in predictions and potential overprediction in southeast Baltic. Low number of positive cases (presences) in model training data.",124,FALSE,1,1,0.585897432764371,"RF, XGBOOST, GAM",124,6140,"run3_macrophytes",NA,NA,0.992833876221498,0.903933333333333,"TSS","TSS","Grania.efflorescens","macrophytes","RF,XGBOOST,GAM",3
"Haemescharia.hennedyi","Haemescharia hennedyi","macrophytes","non-mobile","red","Swedish west coast missing in predictions.",156,FALSE,1,1,0.519619597792625,"RF, XGBOOST, GAM",156,7725,"run3_macrophytes",NA,NA,0.998705501618123,0.935066666666667,"TSS","TSS","Haemescharia.hennedyi","macrophytes","RF,XGBOOST,GAM",3
"Halidrys.siliquosa","Halidrys siliquosa","macrophytes","non-mobile","green","",504,FALSE,1,1,0.754951473077138,"RF, XGBOOST, GAM",504,16448,"run3_macrophytes",NA,NA,0.967545818411628,0.84,"TSS","TSS","Halidrys.siliquosa","macrophytes","RF,XGBOOST,GAM",3
"Halosiphon.tomentosus","Halosiphon tomentosus","macrophytes","non-mobile","yellow","Swedish west coast underpredicted.",178,TRUE,1,1,0.863211755818791,"RF, XGBOOST, GAM",178,8816,"run3_macrophytes","DE,DK,EE,FI,PL,SE","SE",0.978332387975043,0.8124,"TSS","TSS","Halosiphon.tomentosus","macrophytes","RF,XGBOOST,GAM",3
"Heterosiphonia.plumosa","Heterosiphonia plumosa","macrophytes","non-mobile","yellow","Low number of positive cases (presences) in model training data.",115,FALSE,1,1,0.574049901697371,"RF, XGBOOST, GAM",115,5606,"run3_macrophytes",NA,NA,0.970383586083854,0.671,"TSS","TSS","Heterosiphonia.plumosa","macrophytes","RF,XGBOOST,GAM",3
"Hildenbrandia.rubra","Hildenbrandia rubra","macrophytes","non-mobile","red","Should occur in the southern Baltic also.",2030,FALSE,1,1,0.97712737414572,"RF, XGBOOST, GAM",2030,14701,"run3_macrophytes",NA,NA,0.632420830401126,0.449,"TSS","TSS","Hildenbrandia.rubra","macrophytes","XGBOOST,GAM",2
"Hippuris.tetraphylla","Hippuris tetraphylla","macrophytes","non-mobile","green","",229,FALSE,1,1,0.687283875279956,"RF, XGBOOST, GAM",229,11359,"run3_macrophytes",NA,NA,0.997887323943662,0.930333333333333,"TSS","TSS","Hippuris.tetraphylla","macrophytes","RF,XGBOOST,GAM",3
"Hippuris.vulgaris","Hippuris vulgaris","macrophytes","non-mobile","green","",483,FALSE,1,1,0.800257431930966,"RF, XGBOOST, GAM",483,16831,"run3_macrophytes",NA,NA,0.726932147429419,0.5214,"TSS","TSS","Hippuris.vulgaris","macrophytes","XGBOOST,GAM",2
"Juncus.gerardii","Juncus gerardii","macrophytes","non-mobile","green","",530,FALSE,1,1,1.22311639613575,"RF, XGBOOST, GAM",530,25799,"run3_macrophytes",NA,NA,0.908329676758812,0.587133333333333,"TSS","TSS","Juncus.gerardii","macrophytes","RF,XGBOOST,GAM",3
"Laminaria.digitata","Laminaria digitata","macrophytes","non-mobile","green","",637,FALSE,1,1,0.762469135257933,"RF, XGBOOST, GAM",637,18162,"run3_macrophytes",NA,NA,0.962082018106768,0.839066666666667,"TSS","TSS","Laminaria.digitata","macrophytes","RF,XGBOOST,GAM",3
"Laminaria.hyperborea","Laminaria hyperborea","macrophytes","non-mobile","yellow","Swedish west coast potentially underpredicted.",730,FALSE,1,1,0.828257009188334,"RF, XGBOOST, GAM",730,29193,"run3_macrophytes",NA,NA,0.993081476233264,0.975333333333333,"TSS","TSS","Laminaria.hyperborea","macrophytes","RF,XGBOOST,GAM",3
"Leathesia.marina","Leathesia marina","macrophytes","non-mobile","yellow","Some overprediction in southeast Balti and possible underprediction in Swedish west coast.",647,FALSE,1,1,1.2987955744399,"RF, XGBOOST, GAM",647,29149,"run3_macrophytes",NA,NA,0.93287326977542,0.732533333333333,"TSS","TSS","Leathesia.marina","macrophytes","RF,XGBOOST,GAM",3
"Lemna.minor","Lemna minor","macrophytes","non-mobile","yellow","Swedish west coast prediction probably overestimated and model artefact.",340,FALSE,1,1,1.0083409608735,"RF, XGBOOST, GAM",340,16501,"run3_macrophytes",NA,NA,0.969629233511586,0.650866666666667,"TSS","TSS","Lemna.minor","macrophytes","RF,XGBOOST,GAM",3
"Lemna.trisulca","Lemna trisulca","macrophytes","non-mobile","green","",717,FALSE,1,1,0.808992838329739,"RF, XGBOOST, GAM",717,16402,"run3_macrophytes",NA,NA,0.722424953095685,0.4906,"TSS","TSS","Lemna.trisulca","macrophytes","XGBOOST,GAM",2
"Limosella.aquatica","Limosella aquatica","macrophytes","non-mobile","green","",636,FALSE,1,1,1.17183147278097,"RF, XGBOOST, GAM",636,28924,"run3_macrophytes",NA,NA,0.88286295673715,0.752333333333333,"TSS","TSS","Limosella.aquatica","macrophytes","RF,XGBOOST,GAM",3
"Lithothamnion.glaciale","Lithothamnion glaciale","macrophytes","non-mobile","yellow","Some underprediction in Swedish west coast.",386,FALSE,1,1,0.796426827245288,"RF, XGBOOST, GAM",386,18922,"run3_macrophytes",NA,NA,0.993710359408034,0.949333333333333,"TSS","TSS","Lithothamnion.glaciale","macrophytes","RF,XGBOOST,GAM",3
"Lomentaria.clavellosa","Lomentaria clavellosa","macrophytes","non-mobile","yellow","Some underprediction in Swedish west coast.",391,FALSE,1,1,0.796976613336139,"RF, XGBOOST, GAM",391,18887,"run3_macrophytes",NA,NA,0.971519928311032,0.901866666666667,"TSS","TSS","Lomentaria.clavellosa","macrophytes","RF,XGBOOST,GAM",3
"Meiodiscus.spetsbergensis","Meiodiscus spetsbergensis","macrophytes","non-mobile","red","Swedish west coast missing in predictions.",189,FALSE,1,1,0.661985719998678,"RF, XGBOOST, GAM",189,9362,"run3_macrophytes",NA,NA,0.995833333333333,0.970466666666667,"TSS","TSS","Meiodiscus.spetsbergensis","macrophytes","RF,XGBOOST,GAM",3
"Melobesia.membranacea","Melobesia membranacea","macrophytes","non-mobile","green","",189,FALSE,1,1,0.662943103379673,"RF, XGBOOST, GAM",189,9045,"run3_macrophytes",NA,NA,0.979744552093335,0.900466666666667,"TSS","TSS","Melobesia.membranacea","macrophytes","RF,XGBOOST,GAM",3
"Membranoptera.alata","Membranoptera alata","macrophytes","non-mobile","green","",474,FALSE,1,1,0.786340338057942,"RF, XGBOOST, GAM",474,16380,"run3_macrophytes",NA,NA,0.958822697770066,0.767466666666667,"TSS","TSS","Membranoptera.alata","macrophytes","RF,XGBOOST,GAM",3
"Mesogloia.vermiculata","Mesogloia vermiculata","macrophytes","non-mobile","yellow","Low number of positive cases (presences) in model training data.",35,FALSE,1,1,0.489829096992811,"RF, XGBOOST, GAM",35,1735,"run3_macrophytes",NA,NA,0.956195965417867,0.4474,"TSS","TSS","Mesogloia.vermiculata","macrophytes","RF,XGBOOST,GAM",3
"Monostroma.balticum","Monostroma balticum","macrophytes","non-mobile","green","",331,FALSE,1,1,0.79733384244971806,"RF, XGBOOST, GAM",331,16457,"run3_macrophytes",NA,NA,0.821651335598464,0.4732,"TSS","TSS","Monostroma.balticum","macrophytes","XGBOOST,GAM",2
"Myriophyllum.alterniflorum","Myriophyllum alterniflorum","macrophytes","non-mobile","yellow","Higher occurrence in Swedish side of Bothnian Bay.",363,FALSE,1,1,0.826538711653815,"RF, XGBOOST, GAM",363,16316,"run3_macrophytes",NA,NA,0.803134354048506,0.461866666666667,"TSS","TSS","Myriophyllum.alternifloru","macrophytes","XGBOOST,GAM",2
"Myriophyllum.sibiricum","Myriophyllum sibiricum","macrophytes","non-mobile","green","",1670,FALSE,1,1,1.29047324829631,"RF, XGBOOST, GAM",1670,28108,"run3_macrophytes",NA,NA,0.769343064138532,0.6078,"TSS","TSS","Myriophyllum.sibiricum","macrophytes","RF,XGBOOST,GAM",3
"Myriophyllum.spicatum","Myriophyllum spicatum","macrophytes","non-mobile","green","",3633,FALSE,1,1,1.2791083177593,"RF, XGBOOST, GAM",3633,13455,"run3_macrophytes",NA,NA,0.741594300017839,0.554933333333333,"TSS","TSS","Myriophyllum.spicatum","macrophytes","RF,XGBOOST,GAM",3
"Myriophyllum.verticillatum","Myriophyllum verticillatum","macrophytes","non-mobile","green","",702,FALSE,1,1,1.19108650697602,"RF, XGBOOST, GAM",702,28907,"run3_macrophytes",NA,NA,0.912603355820792,0.777466666666667,"TSS","TSS","Myriophyllum.verticillatu","macrophytes","RF,XGBOOST,GAM",3
"Najas.marina","Najas marina","macrophytes","non-mobile","green","",1907,FALSE,1,1,1.09247268776099,"RF, XGBOOST, GAM",1907,15396,"run3_macrophytes",NA,NA,0.836022194205263,0.694133333333333,"TSS","TSS","Najas.marina","macrophytes","RF,XGBOOST,GAM",3
"Nemalion.multifidum","Nemalion multifidum","macrophytes","non-mobile","green","",236,FALSE,1,1,0.729172144465976,"RF, XGBOOST, GAM",236,11704,"run3_macrophytes",NA,NA,0.977787270397266,0.912266666666667,"TSS","TSS","Nemalion.multifidum","macrophytes","RF,XGBOOST,GAM",3
"Nitella.flexilis","Nitella flexilis","macrophytes","non-mobile","yellow","Low number of positive cases (presences) in model training data.",126,FALSE,1,1,0.574207131928868,"RF, XGBOOST, GAM",126,5872,"run3_macrophytes",NA,NA,0.782841567291312,0.402266666666667,"TSS","TSS","Nitella.flexilis","macrophytes","GAM,XGBOOST",2
"Nitella.wahlbergiana","Nitella wahlbergiana","macrophytes","non-mobile","green","",221,FALSE,1,1,0.68939541776975,"RF, XGBOOST, GAM",221,10944,"run3_macrophytes",NA,NA,0.969438099588853,0.825066666666667,"TSS","TSS","Nitella.wahlbergiana","macrophytes","RF,XGBOOST,GAM",3
"Nitellopsis.obtusa","Nitellopsis obtusa","macrophytes","non-mobile","yellow","Low number of positive cases (presences) in model training data.",136,FALSE,1,1,0.568321314718988,"RF, XGBOOST, GAM",136,6732,"run3_macrophytes",NA,NA,0.953475317814099,0.872333333333333,"TSS","TSS","Nitellopsis.obtusa","macrophytes","RF,XGBOOST,GAM",3
"Nuphar.lutea","Nuphar lutea","macrophytes","non-mobile","green","",545,FALSE,1,1,0.883008800546328,"RF, XGBOOST, GAM",545,16257,"run3_macrophytes",NA,NA,0.933839975843706,0.789533333333333,"TSS","TSS","Nuphar.lutea","macrophytes","RF,XGBOOST,GAM",3
"Nymphaea.alba","Nymphaea alba","macrophytes","non-mobile","green","",902,FALSE,1,1,1.07476303663519,"RF, XGBOOST, GAM",902,28528,"run3_macrophytes",NA,NA,0.943571678934455,0.871933333333333,"TSS","TSS","Nymphaea.alba","macrophytes","RF,XGBOOST,GAM",3
"Odonthalia.dentata","Odonthalia dentata","macrophytes","non-mobile","green","",793,FALSE,1,1,0.812265484995312,"RF, XGBOOST, GAM",793,29033,"run3_macrophytes",NA,NA,0.982312173661586,0.952066666666667,"TSS","TSS","Odonthalia.dentata","macrophytes","RF,XGBOOST,GAM",3
"Palmaria.palmata","Palmaria palmata","macrophytes","non-mobile","green","",392,FALSE,1,1,0.785633791155285,"RF, XGBOOST, GAM",392,19233,"run3_macrophytes",NA,NA,0.976276552491785,0.9212,"TSS","TSS","Palmaria.palmata","macrophytes","RF,XGBOOST,GAM",3
"Persicaria.foliosa","Persicaria foliosa","macrophytes","non-mobile","yellow","Low number of positive cases (presences) in model training data.",132,FALSE,1,1,0.504434963597192,"RF, XGBOOST, GAM",132,6552,"run3_macrophytes",NA,NA,0.986564885496183,0.7942,"TSS","TSS","Persicaria.foliosa","macrophytes","RF,XGBOOST,GAM",3
"Peyssonnelia.dubyi","Peyssonnelia dubyi","macrophytes","non-mobile","green","",151,FALSE,1,1,0.530431808034579,"RF, XGBOOST, GAM",151,7488,"run3_macrophytes",NA,NA,0.996261682242991,0.923133333333333,"TSS","TSS","Peyssonnelia.dubyi","macrophytes","RF,XGBOOST,GAM",3
"Phragmites.australis","Phragmites australis","macrophytes","non-mobile","green","",2151,FALSE,1,1,1.36582703530788,"RF, XGBOOST, GAM",2151,27538,"run3_macrophytes",NA,NA,0.753606762257013,0.629133333333333,"TSS","TSS","Phragmites.australis","macrophytes","RF,XGBOOST,GAM",3
"Phycodrys.rubens","Phycodrys rubens","macrophytes","non-mobile","green","",414,FALSE,1,1,0.769515992270576,"RF, XGBOOST, GAM",414,16191,"run3_macrophytes",NA,NA,0.96565483676522,0.791,"TSS","TSS","Phycodrys.rubens","macrophytes","RF,XGBOOST,GAM",3
"Phyllophora.crispa","Phyllophora crispa","macrophytes","non-mobile","yellow","Low number of positive cases (presences) in model training data.",136,FALSE,1,1,0.563920992480384,"RF, XGBOOST, GAM",136,6627,"run3_macrophytes",NA,NA,0.995018867924528,0.913533333333333,"TSS","TSS","Phyllophora.crispa","macrophytes","RF,XGBOOST,GAM",3
"Plagiospora.gracilis","Plagiospora gracilis","macrophytes","non-mobile","green","",186,FALSE,1,1,0.652679153614574,"RF, XGBOOST, GAM",186,8886,"run3_macrophytes",NA,NA,0.98458075407991,0.9138,"TSS","TSS","Plagiospora.gracilis","macrophytes","RF,XGBOOST,GAM",3
"Plumaria.plumosa","Plumaria plumosa","macrophytes","non-mobile","green","",576,FALSE,1,1,0.75782004389498,"RF, XGBOOST, GAM",576,28495,"run3_macrophytes",NA,NA,0.980074307468129,0.937733333333333,"TSS","TSS","Plumaria.plumosa","macrophytes","RF,XGBOOST,GAM",3
"Polyides.rotunda","Polyides rotunda","macrophytes","non-mobile","green","",332,FALSE,1,1,0.81429178416729,"RF, XGBOOST, GAM",332,14252,"run3_macrophytes",NA,NA,0.909365231259968,0.665466666666667,"TSS","TSS","Polyides.rotunda","macrophytes","RF,XGBOOST,GAM",3
"Polysiphonia.elongata","Polysiphonia elongata","macrophytes","non-mobile","green","",396,FALSE,1,1,0.772153491112921,"RF, XGBOOST, GAM",396,19263,"run3_macrophytes",NA,NA,0.995691668829484,0.947133333333333,"TSS","TSS","Polysiphonia.elongata","macrophytes","RF,XGBOOST,GAM",3
"Polysiphonia.fibrillosa","Polysiphonia fibrillosa","macrophytes","non-mobile","red","Predicted occurrences (mostly in Finland) biogeograpically unrealistic.",578,FALSE,1,1,0.847276234494315,"RF, XGBOOST, GAM",578,16026,"run3_macrophytes",NA,NA,0.861117865404271,0.4946,"TSS","TSS","Polysiphonia.fibrillosa","macrophytes","XGBOOST,GAM",2
"Polysiphonia.stricta","Polysiphonia stricta","macrophytes","non-mobile","green","",1951,FALSE,1,1,1.03124656531546,"RF, XGBOOST, GAM",1951,27812,"run3_macrophytes",NA,NA,0.959431859043509,0.939666666666667,"TSS","TSS","Polysiphonia.stricta","macrophytes","RF,XGBOOST,GAM",3
"Potamogeton.berchtoldii","Potamogeton berchtoldii","macrophytes","non-mobile","green","",757,FALSE,1,1,1.22548225634628,"RF, XGBOOST, GAM",757,28893,"run3_macrophytes",NA,NA,0.86885950386705,0.6994,"TSS","TSS","Potamogeton.berchtoldii","macrophytes","RF,XGBOOST,GAM",3
"Potamogeton.crispus","Potamogeton crispus","macrophytes","non-mobile","yellow","Low number of positive cases (presences) in model training data.",73,FALSE,1,1,0.610563035541111,"RF, XGBOOST, GAM",73,3506,"run3_macrophytes",NA,NA,0.771602472658108,0.461266666666667,"TSS","TSS","Potamogeton.crispus","macrophytes","RF,XGBOOST,GAM",3
"Potamogeton.friesii","Potamogeton friesii","macrophytes","non-mobile","green","",374,FALSE,1,1,0.929734714693493,"RF, XGBOOST, GAM",374,18437,"run3_macrophytes",NA,NA,0.946859777596962,0.771466666666667,"TSS","TSS","Potamogeton.friesii","macrophytes","RF,XGBOOST,GAM",3
"Potamogeton.gramineus","Potamogeton gramineus","macrophytes","non-mobile","green","",415,FALSE,1,1,0.812267623345057,"RF, XGBOOST, GAM",415,16413,"run3_macrophytes",NA,NA,0.851472903493352,0.6158,"TSS","TSS","Potamogeton.gramineus","macrophytes","XGBOOST,GAM,RF",3
"Potamogeton.natans","Potamogeton natans","macrophytes","non-mobile","green","",627,FALSE,1,1,1.05795709139771,"RF, XGBOOST, GAM",627,29221,"run3_macrophytes",NA,NA,0.956013689253936,0.863,"TSS","TSS","Potamogeton.natans","macrophytes","RF,XGBOOST,GAM",3
"Potamogeton.obtusifolius","Potamogeton obtusifolius","macrophytes","non-mobile","green","",322,FALSE,1,1,0.936288296646542,"RF, XGBOOST, GAM",322,15731,"run3_macrophytes",NA,NA,0.940420375079466,0.797066666666667,"TSS","TSS","Potamogeton.obtusifolius","macrophytes","RF,XGBOOST,GAM",3
"Potamogeton.perfoliatus","Potamogeton perfoliatus","macrophytes","non-mobile","green","",5977,FALSE,1,1,1.06573675413926,"RF, XGBOOST, GAM",5977,11466,"run3_macrophytes",NA,NA,0.78424471786974,0.5072,"TSS","TSS","Potamogeton.perfoliatus","macrophytes","RF,XGBOOST,GAM",3
"Potamogeton.praelongus","Potamogeton praelongus","macrophytes","non-mobile","yellow","Low number of positive cases (presences) in model training data.",78,FALSE,1,1,0.62394015332063,"RF, XGBOOST, GAM",78,3742,"run3_macrophytes",NA,NA,0.950133689839572,0.629266666666667,"TSS","TSS","Potamogeton.praelongus","macrophytes","RF,XGBOOST,GAM",3
"Potamogeton.pusillus","Potamogeton pusillus","macrophytes","non-mobile","green","",1057,FALSE,1,1,1.15949132892821,"RF, XGBOOST, GAM",1057,28721,"run3_macrophytes",NA,NA,0.754598245521393,0.6038,"TSS","TSS","Potamogeton.pusillus","macrophytes","RF,XGBOOST,GAM",3
"Pterothamnion.plumula","Pterothamnion plumula","macrophytes","non-mobile","green","",338,FALSE,1,1,0.760007965829637,"RF, XGBOOST, GAM",338,14852,"run3_macrophytes",NA,NA,0.942980788274906,0.741333333333333,"TSS","TSS","Pterothamnion.plumula","macrophytes","RF,XGBOOST,GAM",3
"Ptilota.gunneri","Ptilota gunneri","macrophytes","non-mobile","green","",182,FALSE,1,1,0.589363080329365,"RF, XGBOOST, GAM",182,9030,"run3_macrophytes",NA,NA,0.991583610188261,0.9548,"TSS","TSS","Ptilota.gunneri","macrophytes","RF,XGBOOST,GAM",3
"Ranunculus.aquatilis","Ranunculus aquatilis","macrophytes","non-mobile","yellow","Occurrence predictions mostly in Finland due to input data. Probably does not reflect the true geographic distribution.",466,FALSE,1,1,0.875198319488102,"RF, XGBOOST, GAM",466,16443,"run3_macrophytes",NA,NA,0.8790709991271,0.668266666666667,"TSS","TSS","Ranunculus.aquatilis","macrophytes","RF,XGBOOST,GAM",3
"Ranunculus.peltatus.peltatus","Ranunculus peltatus peltatus","macrophytes","non-mobile","green","",482,TRUE,1,1,0.901725023322635,"RF, XGBOOST, GAM",482,16373,"run3_macrophytes","DE,DK,EE,FI,LT,PL,SE","FI",0.695595419847328,0.442733333333333,"TSS","TSS","Ranunculus.peltatus.pelta","macrophytes","XGBOOST,GAM",2
"Ranunculus.reptans","Ranunculus reptans","macrophytes","non-mobile","green","",331,FALSE,1,1,0.841506194737222,"RF, XGBOOST, GAM",331,16148,"run3_macrophytes",NA,NA,0.92282390468149,0.791133333333333,"TSS","TSS","Ranunculus.reptans","macrophytes","RF,XGBOOST,GAM",3
"Rhizoclonium.riparium","Rhizoclonium riparium","macrophytes","non-mobile","green","",153,FALSE,1,1,0.623605367475086,"RF, XGBOOST, GAM",153,7575,"run3_macrophytes",NA,NA,0.955809645480677,0.849733333333333,"TSS","TSS","Rhizoclonium.riparium","macrophytes","RF,XGBOOST,GAM",3
"Rhodochorton.purpureum","Rhodochorton purpureum","macrophytes","non-mobile","green","",454,FALSE,1,1,0.948581374751197,"RF, XGBOOST, GAM",454,16399,"run3_macrophytes",NA,NA,0.748903779147682,0.445666666666667,"TSS","TSS","Rhodochorton.purpureum","macrophytes","XGBOOST,GAM",2
"Rhodomela.confervoides","Rhodomela confervoides","macrophytes","non-mobile","green","",1367,FALSE,1,1,1.09722601413727,"RF, XGBOOST, GAM",1367,15630,"run3_macrophytes",NA,NA,0.815309386710538,0.596933333333333,"TSS","TSS","Rhodomela.confervoides","macrophytes","RF,XGBOOST,GAM",3
"Rhodophyllis.divaricata","Rhodophyllis divaricata","macrophytes","non-mobile","green","",164,FALSE,1,1,0.566620468894641,"RF, XGBOOST, GAM",164,8127,"run3_macrophytes",NA,NA,0.994707692307692,0.937933333333333,"TSS","TSS","Rhodophyllis.divaricata","macrophytes","RF,XGBOOST,GAM",3
"Rubrointrusa.membranacea","Rubrointrusa membranacea","macrophytes","non-mobile","green","",272,FALSE,1,1,0.706684591107898,"RF, XGBOOST, GAM",272,13141,"run3_macrophytes",NA,NA,0.961111111111111,0.9206,"TSS","TSS","Rubrointrusa.membranacea","macrophytes","RF,XGBOOST,GAM",3
"Ruppia.cirrhosa","Ruppia cirrhosa","macrophytes","non-mobile","green","",753,FALSE,1,1,1.22779877947436,"RF, XGBOOST, GAM",753,28681,"run3_macrophytes",NA,NA,0.928116138804991,0.810666666666667,"TSS","TSS","Ruppia.cirrhosa","macrophytes","RF,XGBOOST,GAM",3
"Ruppia.maritima","Ruppia maritima","macrophytes","non-mobile","green","",3067,TRUE,1,1,1.81876656419701,"RF, XGBOOST, GAM",3067,26865,"run3_macrophytes","DE,DK,EE,FI,LT,PL,SE","SE",0.850912407484829,0.709933333333333,"TSS","TSS","Ruppia.maritima","macrophytes","RF,XGBOOST,GAM",3
"Saccharina.latissima","Saccharina latissima","macrophytes","non-mobile","green","",842,FALSE,1,1,0.803017703294754,"RF, XGBOOST, GAM",842,15822,"run3_macrophytes",NA,NA,0.96472819216182,0.877733333333333,"TSS","TSS","Saccharina.latissima","macrophytes","RF,XGBOOST,GAM",3
"Sagittaria.natans","Sagittaria natans","macrophytes","non-mobile","yellow","Low number of positive cases (presences) in model training data.",143,FALSE,1,1,0.646475763585832,"RF, XGBOOST, GAM",143,7084,"run3_macrophytes",NA,NA,0.951544058598788,0.784,"TSS","TSS","Sagittaria.natans","macrophytes","RF,XGBOOST,GAM",3
"Sagittaria.sagittifolia","Sagittaria sagittifolia","macrophytes","non-mobile","green","",360,FALSE,1,1,0.87634458720684,"RF, XGBOOST, GAM",360,17877,"run3_macrophytes",NA,NA,0.936719502719503,0.8036,"TSS","TSS","Sagittaria.sagittifolia","macrophytes","RF,XGBOOST,GAM",3
"Sargassum.muticum","Sargassum muticum","macrophytes","non-mobile","green","",255,FALSE,1,1,0.728453675773409,"RF, XGBOOST, GAM",255,11262,"run3_macrophytes",NA,NA,0.952183679866263,0.7926,"TSS","TSS","Sargassum.muticum","macrophytes","RF,XGBOOST,GAM",3
"Scagelothamnion.pusillum","Scagelothamnion pusillum","macrophytes","non-mobile","yellow","Swedish west coast missing in predictions.",161,FALSE,1,1,0.605388885272874,"RF, XGBOOST, GAM",161,7982,"run3_macrophytes",NA,NA,0.970488721804511,0.914933333333333,"TSS","TSS","Scagelothamnion.pusillum","macrophytes","RF,XGBOOST,GAM",3
"Schoenoplectus.lacustris","Schoenoplectus lacustris","macrophytes","non-mobile","green","",357,FALSE,1,1,0.923316322763761,"RF, XGBOOST, GAM",357,17095,"run3_macrophytes",NA,NA,0.922679805066138,0.683,"TSS","TSS","Schoenoplectus.lacustris","macrophytes","RF,XGBOOST,GAM",3
"Schoenoplectus.tabernaemontani","Schoenoplectus tabernaemontani","macrophytes","non-mobile","green","",919,FALSE,1,1,0.846888659463988,"RF, XGBOOST, GAM",919,15687,"run3_macrophytes",NA,NA,0.65424422391928,0.452333333333333,"TSS","TSS","Schoenoplectus.tabernaemo","macrophytes","XGBOOST,GAM",2
"Scytosiphon.lomentaria","Scytosiphon lomentaria","macrophytes","non-mobile","yellow","Low number of positive cases (presences) in model training data.",122,FALSE,1,1,0.66800991528564,"RF, XGBOOST, GAM",122,6040,"run3_macrophytes",NA,NA,0.933278145695364,0.7456,"TSS","TSS","Scytosiphon.lomentaria","macrophytes","RF,XGBOOST,GAM",3
"Sparganium.emersum","Sparganium emersum","macrophytes","non-mobile","green","",157,FALSE,1,1,0.709496912558873,"RF, XGBOOST, GAM",157,7775,"run3_macrophytes",NA,NA,0.942188569650451,0.7302,"TSS","TSS","Sparganium.emersum","macrophytes","RF,XGBOOST,GAM",3
"Spermatochnus.paradoxus","Spermatochnus paradoxus","macrophytes","non-mobile","yellow","Low number of positive cases (presences) in model training data.",93,FALSE,1,1,0.576754773656527,"RF, XGBOOST, GAM",93,4451,"run3_macrophytes",NA,NA,0.970112359550562,0.610333333333333,"TSS","TSS","Spermatochnus.paradoxus","macrophytes","RF,XGBOOST,GAM",3
"Spermothamnion.repens","Spermothamnion repens","macrophytes","non-mobile","green","",386,TRUE,1,1,0.847848828898536,"RF, XGBOOST, GAM",386,12929,"run3_macrophytes","DE,DK,EE,FI,LT,PL","DK",0.989481825212684,0.8164,"TSS","TSS","Spermothamnion.repens","macrophytes","RF,XGBOOST,GAM",3
"Sphacelaria.cirrosa","Sphacelaria cirrosa","macrophytes","non-mobile","green","",441,FALSE,1,1,0.819132097760836,"RF, XGBOOST, GAM",441,16191,"run3_macrophytes",NA,NA,0.95719720366107,0.767333333333333,"TSS","TSS","Sphacelaria.cirrosa","macrophytes","RF,XGBOOST,GAM",3
"Sphaceloderma.caespitulum","Sphaceloderma caespitulum","macrophytes","non-mobile","green","",388,FALSE,1,1,0.765839026967684,"RF, XGBOOST, GAM",388,18933,"run3_macrophytes",NA,NA,0.982994454713493,0.938733333333333,"TSS","TSS","Sphaceloderma.caespitulum","macrophytes","RF,XGBOOST,GAM",3
"Sphaerotrichia.divaricata","Sphaerotrichia divaricata","macrophytes","non-mobile","green","",183,FALSE,1,1,0.541145349144936,"RF, XGBOOST, GAM",183,8745,"run3_macrophytes",NA,NA,0.98399085191538,0.904133333333333,"TSS","TSS","Sphaerotrichia.divaricata","macrophytes","RF,XGBOOST,GAM",3
"Spongomorpha.aeruginosa","Spongomorpha aeruginosa","macrophytes","non-mobile","yellow","Low number of positive cases (presences) in model training data.",146,TRUE,1,1,0.782620469397969,"RF, XGBOOST, GAM",146,6541,"run3_macrophytes","DE,DK,EE,FI,LT,PL,SE","SE",0.811198987662132,0.453533333333333,"TSS","TSS","Spongomorpha.aeruginosa","macrophytes","XGBOOST,GAM",2
"Spongonema.tomentosum","Spongonema tomentosum","macrophytes","non-mobile","yellow","Swedish west coast potentially underpredicted. Low number of positive cases (presences) in model training data.",84,TRUE,1,1,0.664796593851513,"RF, XGBOOST, GAM",84,4160,"run3_macrophytes","DE,DK,EE,FI,PL,SE","DK",0.995913461538461,0.8402,"TSS","TSS","Spongonema.tomentosum","macrophytes","RF,XGBOOST,GAM",3
"Stictyosiphon.tortilis","Stictyosiphon tortilis","macrophytes","non-mobile","green","",2493,TRUE,1,1,1.89604910108778,"RF, XGBOOST, GAM",2493,27226,"run3_macrophytes","DE,DK,EE,FI,LT,PL,SE","SE",0.848312676776878,0.641,"TSS","TSS","Stictyosiphon.tortilis","macrophytes","RF,XGBOOST,GAM",3
"Stuckenia.pectinata","Stuckenia pectinata","macrophytes","non-mobile","green","",6775,FALSE,1,1,1.14645671751764,"RF, XGBOOST, GAM",6775,10507,"run3_macrophytes",NA,NA,0.73424617692155,0.560333333333333,"TSS","TSS","Stuckenia.pectinata","macrophytes","RF,XGBOOST,GAM",3
"Stuckenia.vaginata","Stuckenia vaginata","macrophytes","non-mobile","yellow","Low number of positive cases (presences) in model training data.",120,FALSE,1,1,0.601020604968071,"RF, XGBOOST, GAM",120,5947,"run3_macrophytes",NA,NA,0.976191477432016,0.7524,"TSS","TSS","Stuckenia.vaginata","macrophytes","RF,XGBOOST,GAM",3
